Date,Time (est),Month,Temperature,Relative Humidity,Dwpt
23,09:54,5,85,45.0,29.79
23,10:54,5,87,42.0,29.76
23,11:54,5,88,40.0,29.75
23,12:54,5,89,38.0,29.74
23,13:54,5,87,39.0,29.74
23,14:54,5,87,43.0,29.75
23,15:54,5,84,46.0,29.78
23,16:54,5,78,60.0,29.83
23,17:54,5,75,48.0,29.89
23,18:54,5,71,49.0,29.95
23,19:54,5,70,47.0,30
23,20:54,5,68,49.0,30.04
23,21:54,5,65,52.0,30.07
23,22:54,5,64,54.0,30.11
23,23:54,5,63,56.0,30.12
24,00:54,5,62,52.0,30.14
24,01:54,5,59,60.0,30.16
24,02:54,5,58,60.0,30.19
24,03:54,5,56,65.0,30.21
24,04:54,5,57,64.0,30.23
24,05:54,5,58,65.0,30.26
24,06:54,5,59,64.0,30.29
24,07:54,5,61,63.0,30.32
24,08:54,5,61,58.0,30.32
24,09:54,5,64,41.0,30.33
24,10:54,5,65,34.0,30.32
24,11:54,5,65,33.0,30.3
24,12:54,5,65,40.0,30.28
24,13:54,5,65,43.0,30.26
24,14:54,5,64,46.0,30.25
24,15:54,5,65,42.0,30.24
24,16:54,5,67,42.0,30.23
24,17:54,5,64,45.0,30.24
24,18:54,5,60,47.0,30.26
24,19:54,5,57,47.0,30.27
24,20:54,5,56,49.0,30.29
24,21:54,5,56,47.0,30.29
24,22:54,5,55,49.0,30.28
24,23:54,5,55,53.0,30.28
25,00:54,5,54,57.0,30.26
25,01:54,5,54,57.0,30.26
25,02:54,5,53,61.0,30.25
25,03:54,5,53,61.0,30.25
25,04:54,5,53,66.0,30.24
25,05:54,5,56,62.0,30.24
25,06:54,5,61,50.0,30.24
25,07:54,5,65,47.0,30.23
25,08:54,5,67,49.0,30.2
25,09:54,5,71,44.0,30.18
25,10:54,5,74,41.0,30.17
25,11:54,5,76,39.0,30.15
25,12:54,5,77,36.0,30.12
25,13:54,5,79,34.0,30.1
25,14:54,5,79,36.0,30.08
25,15:54,5,75,45.0,30.06
25,16:54,5,74,46.0,30.05
25,17:54,5,73,48.0,30.05
25,18:54,5,71,51.0,30.07
25,19:54,5,67,59.0,30.07
25,20:54,5,66,59.0,30.08
25,21:54,5,64,63.0,30.07
25,22:54,5,64,60.0,30.08
25,23:54,5,63,65.0,30.06
26,00:54,5,63,68.0,30.04
26,01:54,5,63,70.0,30.03
26,02:54,5,63,73.0,30.03
26,03:54,5,63,75.0,30.01
26,04:54,5,64,75.0,30.01
26,05:54,5,66,73.0,30
26,06:54,5,69,68.0,29.99
26,07:54,5,74,62.0,29.98
26,08:54,5,78,56.0,29.97
26,09:54,5,83,51.0,29.95
26,10:54,5,87,45.0,29.93
26,11:54,5,90,42.0,29.9
26,12:54,5,92,38.0,29.87
26,13:54,5,89,43.0,29.84
26,14:54,5,89,43.0,29.8
26,15:54,5,89,43.0,29.79
26,16:54,5,85,51.0,29.77
26,17:54,5,83,55.0,29.77
26,18:54,5,81,58.0,29.82
26,19:54,5,80,52.0,29.84
26,20:54,5,73,79.0,29.87
26,21:54,5,70,84.0,29.83
26,22:54,5,71,81.0,29.81
26,23:54,5,70,84.0,29.8
27,00:54,5,70,84.0,29.8
27,01:54,5,70,82.0,29.8
27,02:54,5,71,79.0,29.8
27,03:54,5,70,79.0,29.81
27,04:54,5,70,79.0,29.81
27,05:54,5,71,71.0,29.83
27,06:54,5,73,66.0,29.84
27,07:54,5,75,52.0,29.85
27,08:54,5,76,45.0,29.86
27,09:54,5,78,39.0,29.88
27,10:54,5,79,39.0,29.88
27,11:54,5,80,35.0,29.88
27,12:54,5,81,33.0,29.87
27,13:54,5,80,35.0,29.85
27,14:54,5,82,33.0,29.85
27,15:54,5,80,34.0,29.86
27,16:54,5,81,33.0,29.86
27,17:54,5,69,55.0,29.88
27,18:54,5,68,55.0,29.91
27,19:54,5,66,59.0,29.94
27,20:54,5,66,59.0,30
27,21:54,5,67,36.0,30.01
27,22:54,5,65,36.0,30.03
27,23:54,5,62,37.0,30.06
28,00:54,5,60,35.0,30.09
28,01:54,5,59,33.0,30.08
28,02:54,5,58,36.0,30.08
28,03:54,5,57,39.0,30.09
28,04:54,5,56,42.0,30.12
28,05:54,5,57,44.0,30.12
28,06:54,5,57,47.0,30.14
28,07:54,5,56,57.0,30.15
28,08:54,5,58,50.0,30.16
28,09:54,5,57,51.0,30.16
28,10:54,5,58,48.0,30.14
28,11:54,5,57,47.0,30.12
28,12:54,5,56,49.0,30.12
28,13:54,5,56,47.0,30.1
28,14:54,5,55,51.0,30.09
28,15:54,5,54,59.0,30.08
28,16:54,5,54,57.0,30.07
28,17:54,5,53,64.0,30.07
28,18:54,5,51,71.0,30.09
28,19:54,5,51,77.0,30.1
28,20:54,5,49,80.0,30.11
28,21:54,5,49,93.0,30.1
28,22:54,5,49,83.0,30.08
28,23:54,5,48,83.0,30.06
29,00:54,5,47,83.0,30.06
29,01:54,5,48,83.0,30.05
29,02:54,5,47,93.0,30.01
29,03:54,5,48,89.0,30.01
29,04:54,5,48,83.0,30.02
29,05:54,5,49,80.0,30.03
29,06:54,5,49,83.0,30.04
29,07:54,5,49,83.0,30.06
29,08:54,5,49,83.0,30.08
29,09:54,5,49,86.0,30.1
29,10:54,5,50,83.0,30.11
29,11:54,5,49,86.0,30.11
29,12:54,5,50,83.0,30.11
29,13:54,5,50,80.0,30.11
29,14:54,5,50,80.0,30.15
29,15:54,5,50,80.0,30.16
29,16:54,5,49,77.0,30.19
29,17:54,5,50,71.0,30.19
29,18:54,5,50,71.0,30.19
29,19:54,5,50,71.0,30.2
29,20:54,5,50,71.0,30.22
29,21:54,5,51,71.0,30.22
29,22:54,5,51,71.0,30.2
29,23:54,5,51,71.0,30.21
30,00:54,5,51,71.0,30.21
30,01:54,5,51,74.0,30.22
30,02:54,5,51,74.0,30.23
30,03:54,5,51,77.0,30.23
30,04:54,5,51,77.0,30.24
30,05:54,5,51,77.0,30.25
30,06:54,5,51,77.0,30.26
30,07:54,5,51,80.0,30.27
30,08:54,5,50,86.0,30.27
30,09:54,5,50,89.0,30.26
30,10:54,5,50,89.0,30.25
30,11:54,5,50,89.0,30.27
30,12:54,5,51,86.0,30.25
30,13:54,5,50,89.0,30.25
30,14:54,5,50,89.0,30.24
30,15:54,5,51,86.0,30.23
30,16:54,5,50,86.0,30.22
30,17:54,5,50,86.0,30.2
30,18:54,5,50,89.0,30.2
30,19:54,5,50,89.0,30.2
30,20:54,5,50,89.0,30.2
30,21:54,5,50,89.0,30.17
30,22:54,5,51,86.0,30.16
30,23:54,5,51,86.0,30.15
31,00:54,5,51,86.0,30.14
31,01:54,5,51,86.0,30.13
31,02:54,5,51,89.0,30.12
31,03:54,5,51,86.0,30.11
31,04:54,5,51,89.0,30.11
31,05:54,5,51,89.0,30.13
31,06:54,5,51,89.0,30.14
31,07:54,5,53,86.0,30.14
31,08:54,5,55,80.0,30.13
31,09:54,5,56,81.0,30.12
31,10:54,5,58,78.0,30.11
31,11:54,5,58,78.0,30.1
31,12:54,5,60,72.0,30.1
31,13:54,5,62,67.0,30.08
31,14:54,5,61,70.0,30.09
31,15:54,5,61,72.0,30.1
31,16:54,5,62,67.0,30.09
31,17:54,5,62,62.0,30.11
31,18:54,5,61,65.0,30.12
31,19:54,5,60,67.0,30.14
31,20:54,5,59,69.0,30.16
31,21:54,5,59,64.0,30.16
31,22:54,5,59,64.0,30.17
31,23:54,5,58,65.0,30.17
1,00:54,6,55,74.0,30.17
1,01:54,6,55,77.0,30.16
1,02:54,6,57,69.0,30.17
1,03:54,6,58,65.0,30.18
1,04:54,6,58,65.0,30.2
1,05:54,6,60,60.0,30.21
1,06:54,6,62,56.0,30.22
1,07:54,6,66,49.0,30.22
1,08:54,6,69,44.0,30.22
1,09:54,6,72,41.0,30.21
1,10:54,6,75,40.0,30.21
1,11:54,6,75,39.0,30.2
1,12:54,6,75,39.0,30.18
1,13:54,6,76,40.0,30.18
1,14:54,6,76,33.0,30.16
1,15:54,6,76,33.0,30.16
1,16:54,6,77,33.0,30.15
1,17:54,6,75,34.0,30.16
1,18:54,6,70,46.0,30.17
1,19:54,6,68,51.0,30.19
1,20:54,6,68,47.0,30.2
1,21:54,6,67,51.0,30.2
1,22:54,6,66,56.0,30.2
1,23:54,6,66,59.0,30.2
2,00:54,6,66,59.0,30.2
2,01:54,6,61,67.0,30.19
2,02:54,6,60,72.0,30.2
2,03:54,6,58,78.0,30.21
2,04:54,6,60,75.0,30.21
2,05:54,6,62,70.0,30.22
2,06:54,6,67,59.0,30.22
2,07:54,6,72,50.0,30.23
2,08:54,6,75,43.0,30.22
2,09:54,6,74,54.0,30.22
2,10:54,6,77,48.0,30.21
2,11:54,6,76,45.0,30.2
2,12:54,6,75,48.0,30.18
2,13:54,6,76,48.0,30.17
2,14:54,6,77,47.0,30.16
2,15:54,6,79,42.0,30.14
2,16:54,6,76,43.0,30.14
2,17:54,6,72,53.0,30.16
2,18:54,6,69,61.0,30.17
2,19:54,6,68,65.0,30.18
2,20:54,6,67,68.0,30.19
2,21:54,6,67,68.0,30.18
2,22:54,6,66,68.0,30.17
2,23:54,6,65,70.0,30.16
3,00:54,6,64,70.0,30.15
3,01:54,6,62,73.0,30.14
3,02:54,6,61,75.0,30.14
3,03:54,6,60,80.0,30.14
3,04:54,6,60,80.0,30.14
3,05:54,6,62,78.0,30.13
3,06:54,6,62,78.0,30.14
3,07:54,6,65,73.0,30.11
3,08:54,6,65,76.0,30.11
3,09:54,6,68,73.0,30.08
3,10:54,6,70,68.0,30.05
3,11:54,6,74,62.0,30.03
3,12:54,6,74,69.0,30.01
3,13:54,6,75,69.0,29.99
3,14:54,6,75,71.0,29.96
3,15:54,6,75,69.0,29.94
3,16:54,6,74,71.0,29.92
3,17:54,6,73,74.0,29.92
3,18:54,6,72,76.0,29.92
3,19:54,6,72,76.0,29.93
3,20:54,6,71,76.0,29.94
3,21:54,6,71,76.0,29.93
3,22:54,6,71,79.0,29.92
3,23:54,6,69,81.0,29.9
4,00:54,6,68,84.0,29.9
4,01:54,6,67,87.0,29.89
4,02:54,6,68,84.0,29.88
4,03:54,6,67,87.0,29.87
4,04:54,6,68,84.0,29.87
4,05:54,6,70,82.0,29.87
4,06:54,6,72,76.0,29.87
4,07:54,6,74,71.0,29.88
4,08:54,6,75,69.0,29.87
4,09:54,6,76,67.0,29.88
4,10:54,6,77,64.0,29.87
4,11:54,6,77,69.0,29.85
4,12:54,6,79,62.0,29.85
4,13:54,6,80,58.0,29.84
4,14:54,6,76,72.0,29.84
4,15:54,6,75,71.0,29.83
4,16:54,6,73,71.0,29.84
4,17:54,6,73,71.0,29.85
4,18:54,6,71,73.0,29.85
4,19:54,6,71,73.0,29.86
4,20:54,6,69,76.0,29.87
4,21:54,6,67,81.0,29.87
4,22:54,6,67,81.0,29.86
4,23:54,6,67,81.0,29.86
5,00:54,6,68,81.0,29.86
5,01:54,6,66,84.0,29.86
5,02:54,6,65,87.0,29.85
5,03:54,6,66,84.0,29.87
5,04:54,6,65,87.0,29.88
5,05:54,6,67,84.0,29.88
5,06:54,6,73,69.0,29.88
5,07:54,6,77,60.0,29.87
5,08:54,6,83,48.0,29.87
5,09:54,6,85,43.0,29.85
5,10:54,6,87,40.0,29.83
5,11:54,6,89,36.0,29.8
5,12:54,6,90,37.0,29.78
5,13:54,6,91,39.0,29.77
5,14:54,6,89,42.0,29.76
5,15:54,6,91,41.0,29.76
5,16:54,6,90,42.0,29.76
5,17:54,6,88,45.0,29.78
5,18:54,6,87,48.0,29.81
5,19:54,6,85,51.0,29.83
5,20:54,6,83,53.0,29.86
5,21:54,6,82,55.0,29.87
5,22:54,6,80,58.0,29.88
5,23:54,6,82,47.0,29.88
6,00:54,6,77,60.0,29.9
6,01:54,6,76,62.0,29.9
6,02:54,6,77,54.0,29.91
6,03:54,6,71,63.0,29.93
6,04:54,6,77,50.0,29.95
6,05:54,6,77,52.0,29.97
6,06:54,6,82,44.0,29.98
6,07:54,6,83,44.0,29.98
6,08:54,6,87,40.0,29.98
6,09:54,6,89,38.0,29.98
6,10:54,6,90,39.0,29.98
6,11:54,6,92,34.0,29.97
6,12:54,6,93,31.0,29.96
6,13:54,6,94,30.0,29.96
6,14:54,6,93,32.0,29.95
6,15:54,6,92,34.0,29.95
6,16:54,6,93,33.0,29.93
6,17:54,6,91,35.0,29.94
6,18:54,6,90,35.0,29.96
6,19:54,6,87,39.0,29.98
6,20:54,6,84,48.0,30
6,21:54,6,82,53.0,30.01
6,22:54,6,82,55.0,30.01
6,23:54,6,80,56.0,30.01
7,00:54,6,79,58.0,30.01
7,01:54,6,78,60.0,30.02
7,02:54,6,76,62.0,30.02
7,03:54,6,75,64.0,30.03
7,04:54,6,74,67.0,30.03
7,05:54,6,76,64.0,30.05
7,06:54,6,82,56.0,30.05
7,07:54,6,85,53.0,30.06
7,08:54,6,86,55.0,30.06
7,09:54,6,90,48.0,30.05
7,10:54,6,92,47.0,30.03
7,11:54,6,94,33.0,30.02
7,12:54,6,94,35.0,30
7,13:54,6,95,35.0,29.98
7,14:54,6,94,38.0,29.97
7,15:54,6,90,52.0,29.96
7,16:54,6,91,47.0,29.95
7,17:54,6,90,50.0,29.96
7,18:54,6,88,52.0,29.97
7,19:54,6,82,63.0,29.98
7,20:54,6,82,65.0,30
7,21:54,6,81,65.0,30
7,22:54,6,80,67.0,30
7,23:54,6,77,71.0,30
8,00:54,6,76,74.0,30
8,01:54,6,76,74.0,30
8,02:54,6,75,76.0,30
8,03:54,6,75,76.0,30
8,04:54,6,76,74.0,30.01
8,05:54,6,78,69.0,30.01
8,06:54,6,81,67.0,30.02
8,07:54,6,85,61.0,30.01
8,08:54,6,88,55.0,30.01
8,09:54,6,90,50.0,30.01
8,10:54,6,92,51.0,30
8,11:54,6,93,47.0,29.98
8,12:54,6,94,41.0,29.96
8,13:54,6,93,44.0,29.95
8,14:54,6,92,46.0,29.94
8,15:54,6,90,54.0,29.94
8,16:54,6,86,61.0,29.95
8,17:54,6,83,67.0,29.96
8,18:54,6,84,57.0,29.95
8,19:54,6,83,63.0,29.97
8,20:54,6,81,69.0,29.98
8,21:54,6,81,65.0,29.97
8,22:54,6,75,84.0,29.97
8,23:54,6,77,82.0,29.96
9,00:54,6,76,82.0,29.94
9,01:54,6,77,79.0,29.94
9,02:54,6,75,88.0,29.93
9,03:54,6,76,82.0,29.93
9,04:54,6,76,85.0,29.92
9,05:54,6,77,82.0,29.92
9,06:54,6,78,76.0,29.91
9,07:54,6,80,71.0,29.93
9,08:54,6,82,67.0,29.93
9,09:54,6,85,61.0,29.93
9,10:54,6,89,52.0,29.93
9,11:54,6,88,54.0,29.92
9,12:54,6,82,65.0,29.92
9,13:54,6,84,61.0,29.92
9,14:54,6,83,59.0,29.91
9,15:54,6,89,50.0,29.9
9,16:54,6,91,35.0,29.89
9,17:54,6,78,67.0,29.91
9,18:54,6,76,72.0,29.93
9,19:54,6,77,69.0,29.94
9,20:54,6,78,62.0,29.96
9,21:54,6,80,38.0,29.97
9,22:54,6,79,32.0,29.98
9,23:54,6,76,37.0,29.97
10,00:54,6,75,36.0,29.97
10,01:54,6,73,41.0,29.98
10,02:54,6,72,43.0,29.98
10,03:54,6,70,49.0,29.98
10,04:54,6,68,55.0,30.01
10,05:54,6,70,49.0,30.02
10,06:54,6,71,46.0,30.05
10,07:54,6,71,47.0,30.06
10,08:54,6,70,42.0,30.09
10,09:54,6,71,34.0,30.1
10,10:54,6,69,41.0,30.11
10,11:54,6,70,42.0,30.09
10,12:54,6,68,47.0,30.1
10,13:54,6,66,50.0,30.1
10,14:54,6,67,53.0,30.08
10,15:54,6,67,53.0,30.07
10,16:54,6,66,49.0,30.07
10,17:54,6,64,52.0,30.08
10,18:54,6,63,52.0,30.09
10,19:54,6,62,58.0,30.11
10,20:54,6,61,60.0,30.12
10,21:54,6,60,65.0,30.12
10,22:54,6,60,65.0,30.13
10,23:54,6,59,58.0,30.13
11,00:54,6,58,60.0,30.13
11,01:54,6,58,60.0,30.11
11,02:54,6,58,62.0,30.11
11,03:54,6,59,60.0,30.11
11,04:54,6,59,58.0,30.11
11,05:54,6,60,53.0,30.1
11,06:54,6,61,56.0,30.09
11,07:54,6,63,50.0,30.09
11,08:54,6,63,52.0,30.08
11,09:54,6,64,50.0,30.07
11,10:54,6,64,54.0,30.06
11,11:54,6,63,63.0,30.03
11,12:54,6,64,65.0,30.01
11,13:54,6,64,68.0,30
11,14:54,6,63,70.0,29.99
11,15:54,6,63,75.0,29.97
11,16:54,6,63,75.0,29.96
11,17:54,6,64,70.0,29.95
11,18:54,6,64,70.0,29.93
11,19:54,6,64,75.0,29.93
11,20:54,6,63,78.0,29.94
11,21:54,6,62,80.0,29.94
11,22:54,6,63,81.0,29.94
11,23:54,6,62,84.0,29.92
12,00:54,6,62,90.0,29.91
12,01:54,6,61,90.0,29.89
12,02:54,6,60,90.0,29.88
12,03:54,6,60,90.0,29.89
12,04:54,6,60,90.0,29.89
12,05:54,6,60,93.0,29.87
12,06:54,6,61,93.0,29.89
12,07:54,6,62,80.0,29.89
12,08:54,6,63,78.0,29.88
12,09:54,6,62,80.0,29.89
12,10:54,6,64,81.0,29.88
12,11:54,6,68,73.0,29.87
12,12:54,6,69,68.0,29.86
12,13:54,6,69,68.0,29.85
12,14:54,6,68,65.0,29.85
12,15:54,6,68,65.0,29.84
12,16:54,6,70,61.0,29.83
12,17:54,6,70,59.0,29.83
12,18:54,6,66,75.0,29.83
12,19:54,6,65,73.0,29.84
12,20:54,6,68,70.0,29.86
12,21:54,6,66,75.0,29.86
12,22:54,6,65,78.0,29.87
12,23:54,6,65,78.0,29.87
13,00:54,6,64,78.0,29.87
13,01:54,6,63,81.0,29.86
13,02:54,6,63,81.0,29.85
13,03:54,6,62,84.0,29.86
13,04:54,6,63,81.0,29.86
13,05:54,6,67,73.0,29.88
13,06:54,6,70,68.0,29.88
13,07:54,6,74,60.0,29.89
13,08:54,6,77,54.0,29.88
13,09:54,6,80,45.0,29.88
13,10:54,6,83,37.0,29.88
13,11:54,6,81,37.0,29.87
13,12:54,6,83,33.0,29.86
13,13:54,6,83,33.0,29.85
13,14:54,6,85,29.0,29.84
13,15:54,6,83,32.0,29.84
13,16:54,6,81,37.0,29.84
13,17:54,6,79,36.0,29.84
13,18:54,6,75,43.0,29.85
13,19:54,6,72,50.0,29.87
13,20:54,6,70,57.0,29.88
13,21:54,6,68,65.0,29.9
13,22:54,6,67,63.0,29.91
13,23:54,6,65,68.0,29.91
14,00:54,6,64,68.0,29.89
14,01:54,6,63,70.0,29.9
14,02:54,6,62,73.0,29.91
14,03:54,6,61,75.0,29.92
14,04:54,6,61,81.0,29.91
14,05:54,6,63,81.0,29.91
14,06:54,6,66,75.0,29.93
14,07:54,6,66,75.0,29.96
14,08:54,6,67,73.0,29.94
14,09:54,6,65,87.0,29.93
14,10:54,6,66,78.0,29.93
14,11:54,6,65,87.0,29.92
14,12:54,6,66,87.0,29.9
14,13:54,6,68,78.0,29.89
14,14:54,6,68,78.0,29.86
14,15:54,6,67,81.0,29.86
14,16:54,6,65,90.0,29.84
14,17:54,6,63,90.0,29.84
14,18:54,6,63,90.0,29.84
14,19:54,6,63,93.0,29.82
14,20:54,6,64,90.0,29.82
14,21:54,6,65,87.0,29.82
14,22:54,6,63,90.0,29.81
14,23:54,6,64,90.0,29.8
15,00:54,6,63,93.0,29.79
15,01:54,6,63,93.0,29.78
15,02:54,6,63,93.0,29.78
15,03:54,6,64,93.0,29.75
15,04:54,6,62,93.0,29.76
15,05:54,6,65,93.0,29.75
15,06:54,6,66,93.0,29.76
15,07:54,6,67,91.0,29.75
15,08:54,6,70,82.0,29.74
15,09:54,6,70,82.0,29.74
15,10:54,6,71,79.0,29.74
15,11:54,6,69,81.0,29.73
15,12:54,6,72,79.0,29.72
15,13:54,6,71,79.0,29.7
15,14:54,6,72,76.0,29.69
15,15:54,6,72,79.0,29.67
15,16:54,6,70,79.0,29.66
15,17:54,6,70,82.0,29.67
15,18:54,6,67,87.0,29.68
15,19:54,6,68,70.0,29.69
15,20:54,6,67,79.0,29.7
15,21:54,6,64,84.0,29.7
15,22:54,6,65,84.0,29.7
15,23:54,6,65,84.0,29.69
16,00:54,6,64,87.0,29.68
16,01:54,6,66,75.0,29.67
16,02:54,6,64,78.0,29.69
16,03:54,6,64,68.0,29.69
16,04:54,6,63,63.0,29.71
16,05:54,6,64,58.0,29.74
16,06:54,6,65,59.0,29.75
16,07:54,6,68,55.0,29.75
16,08:54,6,71,46.0,29.75
16,09:54,6,73,37.0,29.76
16,10:54,6,74,37.0,29.77
16,11:54,6,74,34.0,29.77
16,12:54,6,74,33.0,29.77
16,13:54,6,76,27.0,29.78
16,14:54,6,75,31.0,29.78
16,15:54,6,74,31.0,29.78
16,16:54,6,74,29.0,29.79
16,17:54,6,73,30.0,29.81
16,18:54,6,72,30.0,29.83
16,19:54,6,70,32.0,29.85
16,20:54,6,69,35.0,29.87
16,21:54,6,69,38.0,29.88
16,22:54,6,68,40.0,29.88
16,23:54,6,66,45.0,29.89
17,00:54,6,64,50.0,29.9
17,01:54,6,62,54.0,29.89
17,02:54,6,62,54.0,29.9
17,03:54,6,61,56.0,29.91
17,04:54,6,61,54.0,29.91
17,05:54,6,63,52.0,29.91
17,06:54,6,66,47.0,29.93
17,07:54,6,70,41.0,29.94
17,08:54,6,73,35.0,29.93
17,09:54,6,74,29.0,29.92
17,10:54,6,76,29.0,29.92
17,11:54,6,77,30.0,29.91
17,12:54,6,77,29.0,29.9
17,13:54,6,79,27.0,29.9
17,14:54,6,78,28.0,29.89
17,15:54,6,77,28.0,29.88
17,16:54,6,79,27.0,29.89
17,17:54,6,78,25.0,29.9
17,18:54,6,77,26.0,29.91
17,19:54,6,75,28.0,29.92
17,20:54,6,73,34.0,29.95
17,21:54,6,73,37.0,29.96
17,22:54,6,65,56.0,29.97
17,23:54,6,69,44.0,29.98
18,00:54,6,68,45.0,29.97
18,01:54,6,66,49.0,29.98
18,02:54,6,64,52.0,29.98
18,03:54,6,64,52.0,30
18,04:54,6,61,65.0,30.01
18,05:54,6,65,56.0,30.01
18,06:54,6,68,49.0,30.01
18,07:54,6,72,44.0,30
18,08:54,6,76,33.0,29.98
18,09:54,6,79,29.0,29.96
18,10:54,6,80,30.0,29.95
18,11:54,6,81,30.0,29.94
18,12:54,6,82,31.0,29.92
18,13:54,6,84,30.0,29.91
18,14:54,6,84,29.0,29.88
18,15:54,6,84,30.0,29.87
18,16:54,6,83,30.0,29.86
18,17:54,6,80,33.0,29.85
18,18:54,6,76,47.0,29.85
18,19:54,6,75,45.0,29.85
18,20:54,6,75,43.0,29.85
18,21:54,6,74,43.0,29.85
18,22:54,6,73,46.0,29.83
18,23:54,6,72,52.0,29.82
19,00:54,6,71,57.0,29.82
19,01:54,6,70,59.0,29.79
19,02:54,6,70,64.0,29.77
19,03:54,6,69,66.0,29.75
19,04:54,6,69,66.0,29.74
19,05:54,6,70,66.0,29.74
19,06:54,6,71,66.0,29.73
19,07:54,6,74,64.0,29.72
19,08:54,6,78,58.0,29.71
19,09:54,6,82,55.0,29.7
19,10:54,6,84,53.0,29.7
19,11:54,6,87,50.0,29.68
19,12:54,6,88,45.0,29.68
19,13:54,6,90,37.0,29.67
19,14:54,6,90,37.0,29.66
19,15:54,6,89,34.0,29.65
19,16:54,6,87,32.0,29.67
19,17:54,6,86,33.0,29.67
19,18:54,6,85,30.0,29.69
19,19:54,6,81,53.0,29.7
19,20:54,6,80,51.0,29.71
19,21:54,6,75,58.0,29.72
19,22:54,6,73,69.0,29.72
19,23:54,6,73,69.0,29.72
20,00:54,6,73,59.0,29.72
20,01:54,6,73,59.0,29.72
20,02:54,6,74,56.0,29.72
20,03:54,6,73,59.0,29.74
20,04:54,6,72,61.0,29.75
20,05:54,6,72,66.0,29.76
20,06:54,6,76,56.0,29.78
20,07:54,6,79,50.0,29.78
20,08:54,6,82,44.0,29.78
20,09:54,6,83,43.0,29.78
20,10:54,6,85,42.0,29.78
20,11:54,6,84,44.0,29.76
20,12:54,6,83,48.0,29.75
20,13:54,6,88,38.0,29.73
20,14:54,6,87,36.0,29.73
20,15:54,6,88,38.0,29.72
20,16:54,6,84,51.0,29.73
20,17:54,6,83,53.0,29.75
20,18:54,6,80,54.0,29.75
20,19:54,6,79,58.0,29.78
20,20:54,6,79,56.0,29.78
20,21:54,6,77,62.0,29.8
20,22:54,6,77,64.0,29.79
20,23:54,6,74,74.0,29.78
21,00:54,6,74,74.0,29.78
21,01:54,6,71,79.0,29.77
21,02:54,6,69,84.0,29.76
21,03:54,6,70,84.0,29.77
21,04:54,6,71,81.0,29.77
21,05:54,6,73,79.0,29.77
21,06:54,6,75,76.0,29.77
21,07:54,6,77,77.0,29.76
21,08:54,6,81,69.0,29.75
21,09:54,6,84,67.0,29.73
21,10:54,6,86,57.0,29.71
21,11:54,6,87,53.0,29.7
21,12:54,6,86,61.0,29.66
21,13:54,6,85,63.0,29.66
21,14:54,6,84,63.0,29.64
21,15:54,6,82,67.0,29.63
21,16:54,6,81,69.0,29.61
21,17:54,6,80,71.0,29.6
21,18:54,6,78,74.0,29.61
21,19:54,6,78,74.0,29.61
21,20:54,6,76,79.0,29.62
21,21:54,6,77,74.0,29.64
21,22:54,6,75,76.0,29.64
21,23:54,6,73,79.0,29.6
22,00:54,6,72,82.0,29.58
22,01:54,6,73,81.0,29.59
22,02:54,6,73,81.0,29.59
22,03:54,6,73,84.0,29.6
22,04:54,6,73,84.0,29.61
22,05:54,6,74,85.0,29.62
22,06:54,6,76,79.0,29.65
22,07:54,6,80,69.0,29.65
22,08:54,6,82,65.0,29.65
22,09:54,6,86,53.0,29.65
22,10:54,6,85,57.0,29.66
22,11:54,6,87,51.0,29.65
22,12:54,6,81,57.0,29.65
22,13:54,6,78,58.0,29.65
22,14:54,6,69,81.0,29.68
22,15:54,6,67,87.0,29.71
22,16:54,6,68,84.0,29.7
22,17:54,6,67,87.0,29.75
22,18:54,6,67,84.0,29.73
22,19:54,6,66,87.0,29.72
22,20:54,6,66,84.0,29.75
22,21:54,6,66,84.0,29.8
22,22:54,6,64,75.0,29.83
22,23:54,6,63,78.0,29.85
23,00:54,6,62,73.0,29.88
23,01:54,6,61,70.0,29.9
23,02:54,6,60,67.0,29.93
23,03:54,6,59,67.0,29.97
23,04:54,6,59,64.0,30
23,05:54,6,59,64.0,30.03
23,06:54,6,62,54.0,30.06
23,07:54,6,65,49.0,30.08
23,08:54,6,68,40.0,30.1
23,09:54,6,70,37.0,30.11
23,10:54,6,71,35.0,30.13
23,11:54,6,73,35.0,30.13
23,12:54,6,73,35.0,30.14
23,13:54,6,73,40.0,30.15
23,14:54,6,69,47.0,30.16
23,15:54,6,69,53.0,30.17
23,16:54,6,68,57.0,30.18
23,17:54,6,66,63.0,30.21
23,18:54,6,66,63.0,30.23
23,19:54,6,64,68.0,30.25
23,20:54,6,63,70.0,30.27
23,21:54,6,61,78.0,30.29
23,22:54,6,62,75.0,30.3
23,23:54,6,63,73.0,30.31
24,00:54,6,61,78.0,30.32
24,01:54,6,61,75.0,30.33
24,02:54,6,60,75.0,30.35
24,03:54,6,60,78.0,30.35
24,04:54,6,60,78.0,30.38
24,05:54,6,64,73.0,30.4
24,06:54,6,64,75.0,30.41
24,07:54,6,67,71.0,30.42
24,08:54,6,69,55.0,30.42
24,09:54,6,69,63.0,30.43
24,10:54,6,72,57.0,30.42
24,11:54,6,74,52.0,30.41
24,12:54,6,73,46.0,30.41
24,13:54,6,72,50.0,30.4
24,14:54,6,71,49.0,30.4
24,15:54,6,71,49.0,30.39
24,16:54,6,69,53.0,30.37
24,17:54,6,67,59.0,30.37
24,18:54,6,65,63.0,30.37
