Date,Time (est),Month,DayOfWeek,Temperature (ºF),Relative Humidity,Dwpt
2,11:54,7,1,75.0,50.0,30.23
2,12:54,7,1,77.0,40.0,30.22
2,13:54,7,1,73.0,53.0,30.22
2,14:54,7,1,76.0,42.0,30.22
2,15:54,7,1,76.0,42.0,30.21
2,16:54,7,1,76.0,47.0,30.21
2,17:54,7,1,73.0,44.0,30.21
2,18:54,7,1,71.0,47.0,30.21
2,19:54,7,1,71.0,47.0,30.22
2,20:54,7,1,71.0,47.0,30.22
2,21:54,7,1,70.0,49.0,30.22
2,22:54,7,1,70.0,47.0,30.23
2,23:54,7,1,68.0,57.0,30.22
3,00:54,7,2,67.0,63.0,30.22
3,01:54,7,2,67.0,63.0,30.22
3,02:54,7,2,69.0,61.0,30.21
3,03:54,7,2,68.0,63.0,30.21
3,04:54,7,2,68.0,63.0,30.21
3,05:54,7,2,70.0,61.0,30.22
3,06:54,7,2,75.0,50.0,30.21
3,07:54,7,2,79.0,47.0,30.21
3,08:54,7,2,73.0,62.0,30.20
3,09:54,7,2,74.0,57.0,30.20
3,10:54,7,2,77.0,54.0,30.19
3,11:54,7,2,79.0,45.0,30.18
3,12:54,7,2,78.0,40.0,30.16
3,13:54,7,2,79.0,39.0,30.14
3,14:54,7,2,76.0,45.0,30.11
3,15:54,7,2,78.0,50.0,30.09
3,16:54,7,2,80.0,45.0,30.09
3,17:54,7,2,77.0,43.0,30.09
3,18:54,7,2,75.0,50.0,30.08
3,19:54,7,2,72.0,55.0,30.08
3,20:54,7,2,70.0,59.0,30.08
3,21:54,7,2,70.0,57.0,30.07
3,22:54,7,2,68.0,59.0,30.07
3,23:54,7,2,67.0,61.0,30.05
4,00:54,7,3,67.0,63.0,30.04
4,01:54,7,3,66.0,68.0,30.03
4,02:54,7,3,66.0,73.0,30.02
4,03:54,7,3,65.0,84.0,30.00
4,04:54,7,3,66.0,84.0,30.00
4,05:54,7,3,69.0,76.0,29.99
4,06:54,7,3,70.0,71.0,29.98
4,07:54,7,3,71.0,68.0,29.97
4,08:54,7,3,74.0,67.0,29.96
4,09:54,7,3,78.0,62.0,29.93
4,10:54,7,3,81.0,61.0,29.91
4,11:54,7,3,82.0,60.0,29.90
4,12:54,7,3,83.0,61.0,29.88
4,13:54,7,3,83.0,61.0,29.87
4,14:54,7,3,85.0,57.0,29.87
4,15:54,7,3,82.0,65.0,29.87
4,16:54,7,3,79.0,72.0,29.86
4,17:54,7,3,77.0,79.0,29.85
4,18:54,7,3,75.0,84.0,29.86
4,19:54,7,3,75.0,84.0,29.87
4,20:54,7,3,72.0,91.0,29.86
4,21:54,7,3,73.0,87.0,29.86
4,22:54,7,3,72.0,87.0,29.85
4,23:54,7,3,72.0,87.0,29.86
5,00:54,7,4,72.0,87.0,29.85
5,01:54,7,4,72.0,87.0,29.83
5,02:54,7,4,71.0,90.0,29.83
5,03:54,7,4,70.0,93.0,29.83
5,04:54,7,4,71.0,94.0,29.83
5,05:54,7,4,72.0,94.0,29.84
5,06:54,7,4,71.0,100.0,29.84
5,07:54,7,4,72.0,100.0,29.84
5,08:54,7,4,74.0,94.0,29.84
5,09:54,7,4,72.0,97.0,29.85
5,10:54,7,4,74.0,94.0,29.85
5,11:54,7,4,78.0,85.0,29.83
5,12:54,7,4,80.0,79.0,29.82
5,13:54,7,4,82.0,79.0,29.81
5,14:54,7,4,82.0,77.0,29.80
5,15:54,7,4,79.0,82.0,29.80
5,16:54,7,4,80.0,79.0,29.80
5,17:54,7,4,78.0,82.0,29.80
5,18:54,7,4,77.0,82.0,29.82
5,19:54,7,4,76.0,85.0,29.83
5,20:54,7,4,75.0,88.0,29.85
5,21:54,7,4,75.0,88.0,29.85
5,22:54,7,4,76.0,88.0,29.86
5,23:54,7,4,74.0,91.0,29.85
6,00:54,7,5,74.0,94.0,29.84
6,01:54,7,5,74.0,94.0,29.81
6,02:54,7,5,74.0,94.0,29.82
6,03:54,7,5,75.0,88.0,29.82
6,04:54,7,5,75.0,90.0,29.84
6,05:54,7,5,74.0,94.0,29.85
6,06:54,7,5,75.0,94.0,29.87
6,07:54,7,5,76.0,91.0,29.87
6,08:54,7,5,75.0,94.0,29.88
6,09:54,7,5,76.0,94.0,29.85
6,10:54,7,5,76.0,88.0,29.85
6,11:54,7,5,80.0,82.0,29.85
6,12:54,7,5,79.0,82.0,29.84
6,13:54,7,5,79.0,82.0,29.84
6,14:54,7,5,79.0,85.0,29.83
6,15:54,7,5,79.0,85.0,29.83
6,16:54,7,5,77.0,88.0,29.83
6,17:54,7,5,79.0,82.0,29.84
6,18:54,7,5,77.0,88.0,29.84
6,19:54,7,5,76.0,91.0,29.86
6,20:54,7,5,77.0,88.0,29.88
6,21:54,7,5,76.0,88.0,29.90
6,22:54,7,5,73.0,94.0,29.90
6,23:54,7,5,74.0,94.0,29.91
7,00:54,7,6,74.0,94.0,29.91
7,01:54,7,6,73.0,96.0,29.91
7,02:54,7,6,74.0,94.0,29.91
7,03:54,7,6,74.0,97.0,29.93
7,04:54,7,6,76.0,91.0,29.94
7,05:54,7,6,77.0,85.0,29.96
7,06:54,7,6,79.0,77.0,29.96
7,07:54,7,6,79.0,72.0,29.97
7,08:54,7,6,79.0,77.0,29.96
7,09:54,7,6,81.0,74.0,29.97
7,10:54,7,6,84.0,59.0,29.98
7,11:54,7,6,83.0,63.0,29.98
7,12:54,7,6,87.0,53.0,29.97
7,13:54,7,6,82.0,69.0,29.96
7,14:54,7,6,81.0,69.0,29.96
7,15:54,7,6,78.0,71.0,29.96
7,16:54,7,6,77.0,74.0,29.95
7,17:54,7,6,75.0,76.0,29.96
7,18:54,7,6,79.0,72.0,29.97
7,19:54,7,6,73.0,79.0,29.98
7,20:54,7,6,74.0,79.0,30.00
7,21:54,7,6,73.0,79.0,30.00
7,22:54,7,6,69.0,90.0,30.00
7,23:54,7,6,71.0,94.0,30.00
8,00:54,7,0,69.0,93.0,30.01
8,01:54,7,0,70.0,93.0,30.01
8,02:54,7,0,73.0,87.0,30.01
8,03:54,7,0,76.0,74.0,30.01
8,04:54,7,0,76.0,72.0,30.02
8,05:54,7,0,77.0,66.0,30.03
8,06:54,7,0,80.0,60.0,30.03
8,07:54,7,0,82.0,56.0,30.04
8,08:54,7,0,79.0,69.0,30.04
8,09:54,7,0,81.0,65.0,30.04
8,10:54,7,0,82.0,63.0,30.03
8,11:54,7,0,81.0,65.0,30.02
8,12:54,7,0,77.0,74.0,30.01
8,13:54,7,0,75.0,76.0,30.00
8,14:54,7,0,79.0,67.0,29.99
8,15:54,7,0,77.0,64.0,29.98
8,16:54,7,0,82.0,58.0,29.97
8,17:54,7,0,80.0,60.0,29.98
8,18:54,7,0,78.0,69.0,29.97
8,19:54,7,0,78.0,76.0,29.98
8,20:54,7,0,78.0,74.0,29.99
8,21:54,7,0,78.0,79.0,29.98
8,22:54,7,0,78.0,79.0,29.99
8,23:54,7,0,78.0,76.0,29.99
9,00:54,7,1,78.0,76.0,30.00
9,01:54,7,1,74.0,88.0,29.98
9,02:54,7,1,73.0,90.0,29.98
9,03:54,7,1,74.0,88.0,29.98
9,04:54,7,1,73.0,94.0,29.98
9,05:54,7,1,75.0,88.0,29.98
9,06:54,7,1,78.0,82.0,29.98
9,07:54,7,1,81.0,72.0,29.97
9,08:54,7,1,84.0,67.0,29.96
9,09:54,7,1,84.0,63.0,29.96
9,10:54,7,1,84.0,63.0,29.96
9,11:54,7,1,84.0,63.0,29.95
9,12:54,7,1,86.0,65.0,29.93
9,13:54,7,1,88.0,63.0,29.90
9,14:54,7,1,88.0,61.0,29.88
9,15:54,7,1,87.0,63.0,29.86
9,16:54,7,1,85.0,65.0,29.86
9,17:54,7,1,84.0,67.0,29.85
9,18:54,7,1,82.0,69.0,29.87
9,19:54,7,1,81.0,72.0,29.90
9,20:54,7,1,78.0,79.0,29.91
9,21:54,7,1,78.0,82.0,29.90
9,22:54,7,1,78.0,82.0,29.90
9,23:54,7,1,76.0,88.0,29.89
10,00:54,7,2,77.0,85.0,29.89
10,01:54,7,2,76.0,88.0,29.88
10,02:54,7,2,76.0,88.0,29.88
10,03:54,7,2,75.0,90.0,29.89
10,04:54,7,2,75.0,94.0,29.90
10,05:54,7,2,76.0,91.0,29.90
10,06:54,7,2,78.0,87.0,29.90
10,07:54,7,2,79.0,85.0,29.90
10,08:54,7,2,81.0,82.0,29.90
10,09:54,7,2,84.0,77.0,29.89
10,10:54,7,2,86.0,75.0,29.88
10,11:54,7,2,89.0,68.0,29.86
10,12:54,7,2,87.0,70.0,29.85
10,13:54,7,2,89.0,63.0,29.83
10,14:54,7,2,87.0,65.0,29.83
10,15:54,7,2,86.0,65.0,29.81
10,16:54,7,2,84.0,70.0,29.81
10,17:54,7,2,81.0,72.0,29.83
10,18:54,7,2,80.0,74.0,29.83
10,19:54,7,2,77.0,79.0,29.82
10,20:54,7,2,76.0,79.0,29.85
10,21:54,7,2,76.0,79.0,29.85
10,22:54,7,2,76.0,79.0,29.84
10,23:54,7,2,76.0,79.0,29.82
11,00:54,7,3,77.0,79.0,29.82
11,01:54,7,3,77.0,79.0,29.81
11,02:54,7,3,77.0,79.0,29.80
11,03:54,7,3,77.0,82.0,29.81
11,04:54,7,3,78.0,82.0,29.82
11,05:54,7,3,76.0,91.0,29.83
11,06:54,7,3,78.0,85.0,29.84
11,07:54,7,3,78.0,87.0,29.85
11,08:54,7,3,77.0,90.0,29.86
11,09:54,7,3,78.0,87.0,29.87
11,10:54,7,3,80.0,85.0,29.88
11,11:54,7,3,83.0,77.0,29.88
11,12:54,7,3,86.0,67.0,29.87
11,13:54,7,3,88.0,59.0,29.88
11,14:54,7,3,88.0,57.0,29.88
11,15:54,7,3,89.0,53.0,29.89
11,16:54,7,3,87.0,55.0,29.91
11,17:54,7,3,86.0,53.0,29.93
11,18:54,7,3,83.0,59.0,29.96
11,19:54,7,3,81.0,62.0,30.00
11,20:54,7,3,79.0,67.0,30.02
11,21:54,7,3,78.0,69.0,30.04
11,22:54,7,3,75.0,76.0,30.05
11,23:54,7,3,75.0,76.0,30.06
12,00:54,7,4,72.0,84.0,30.06
12,01:54,7,4,73.0,81.0,30.07
12,02:54,7,4,71.0,87.0,30.08
12,03:54,7,4,71.0,90.0,30.09
12,04:54,7,4,71.0,90.0,30.11
12,05:54,7,4,75.0,79.0,30.13
12,06:54,7,4,78.0,71.0,30.14
12,07:54,7,4,81.0,62.0,30.15
12,08:54,7,4,84.0,57.0,30.14
12,09:54,7,4,85.0,55.0,30.14
12,10:54,7,4,87.0,53.0,30.14
12,11:54,7,4,85.0,59.0,30.14
12,12:54,7,4,80.0,74.0,30.15
12,13:54,7,4,79.0,82.0,30.16
12,14:54,7,4,84.0,70.0,30.14
12,15:54,7,4,85.0,68.0,30.13
12,16:54,7,4,85.0,68.0,30.13
12,17:54,7,4,83.0,70.0,30.15
12,18:54,7,4,80.0,85.0,30.16
12,19:54,7,4,79.0,85.0,30.16
12,20:54,7,4,78.0,85.0,30.16
12,21:54,7,4,77.0,88.0,30.17
12,22:54,7,4,77.0,88.0,30.17
12,23:54,7,4,77.0,85.0,30.17
13,00:54,7,5,77.0,85.0,30.16
13,01:54,7,5,76.0,88.0,30.15
13,02:54,7,5,76.0,85.0,30.15
13,03:54,7,5,75.0,88.0,30.15
13,04:54,7,5,74.0,91.0,30.16
13,05:54,7,5,76.0,85.0,30.16
13,06:54,7,5,76.0,88.0,30.16
13,07:54,7,5,77.0,85.0,30.16
13,08:54,7,5,76.0,91.0,30.16
13,09:54,7,5,76.0,91.0,30.15
13,10:54,7,5,76.0,94.0,30.15
13,11:54,7,5,79.0,90.0,30.11
13,12:54,7,5,77.0,88.0,30.10
13,13:54,7,5,77.0,94.0,30.09
13,14:54,7,5,80.0,82.0,30.06
13,15:54,7,5,82.0,77.0,30.04
13,16:54,7,5,81.0,77.0,30.03
13,17:54,7,5,82.0,72.0,30.03
13,18:54,7,5,80.0,76.0,30.02
13,19:54,7,5,78.0,85.0,30.03
13,20:54,7,5,77.0,88.0,30.04
13,21:54,7,5,75.0,90.0,30.04
13,22:54,7,5,75.0,90.0,30.04
13,23:54,7,5,75.0,90.0,30.03
14,00:54,7,6,74.0,94.0,30.02
14,01:54,7,6,74.0,94.0,30.00
14,02:54,7,6,73.0,94.0,30.01
14,03:54,7,6,73.0,94.0,30.01
14,04:54,7,6,75.0,84.0,30.02
14,05:54,7,6,76.0,77.0,30.03
14,06:54,7,6,79.0,69.0,30.03
14,07:54,7,6,75.0,84.0,30.03
14,08:54,7,6,77.0,82.0,30.02
14,09:54,7,6,81.0,67.0,30.01
14,10:54,7,6,81.0,65.0,30.00
14,11:54,7,6,83.0,55.0,29.98
14,12:54,7,6,82.0,58.0,29.96
14,13:54,7,6,82.0,60.0,29.94
14,14:54,7,6,82.0,55.0,29.93
14,15:54,7,6,82.0,56.0,29.91
14,16:54,7,6,80.0,62.0,29.91
14,17:54,7,6,77.0,69.0,29.91
14,18:54,7,6,75.0,74.0,29.91
14,19:54,7,6,85.0,46.0,29.91
14,20:54,7,6,82.0,53.0,29.92
14,21:54,7,6,80.0,62.0,29.92
14,22:54,7,6,79.0,65.0,29.91
14,23:54,7,6,78.0,67.0,29.91
15,00:54,7,0,76.0,82.0,29.90
15,01:54,7,0,74.0,82.0,29.88
15,02:54,7,0,73.0,79.0,29.88
15,03:54,7,0,73.0,79.0,29.89
15,04:54,7,0,74.0,82.0,29.89
15,05:54,7,0,76.0,79.0,29.88
15,06:54,7,0,77.0,77.0,29.88
15,07:54,7,0,78.0,76.0,29.88
15,08:54,7,0,82.0,74.0,29.87
15,09:54,7,0,87.0,63.0,29.85
15,10:54,7,0,90.0,58.0,29.84
15,11:54,7,0,93.0,46.0,29.82
15,12:54,7,0,94.0,46.0,29.81
15,13:54,7,0,92.0,47.0,29.80
15,14:54,7,0,86.0,65.0,29.79
15,15:54,7,0,88.0,55.0,29.76
15,16:54,7,0,82.0,69.0,29.78
15,17:54,7,0,77.0,79.0,29.78
15,18:54,7,0,77.0,79.0,29.78
15,19:54,7,0,77.0,82.0,29.77
15,20:54,7,0,78.0,85.0,29.78
15,21:54,7,0,77.0,90.0,29.77
15,22:54,7,0,76.0,91.0,29.76
15,23:54,7,0,75.0,94.0,29.75
16,00:54,7,1,76.0,91.0,29.75
16,01:54,7,1,76.0,91.0,29.75
16,02:54,7,1,76.0,91.0,29.74
16,03:54,7,1,74.0,94.0,29.74
16,04:54,7,1,76.0,88.0,29.75
16,05:54,7,1,78.0,76.0,29.77
16,06:54,7,1,79.0,69.0,29.78
16,07:54,7,1,82.0,60.0,29.77
16,08:54,7,1,84.0,59.0,29.77
16,09:54,7,1,87.0,53.0,29.77
16,10:54,7,1,88.0,52.0,29.77
16,11:54,7,1,91.0,45.0,29.77
16,12:54,7,1,92.0,47.0,29.76
16,13:54,7,1,93.0,42.0,29.74
16,14:54,7,1,94.0,40.0,29.71
16,15:54,7,1,94.0,40.0,29.69
16,16:54,7,1,92.0,44.0,29.69
16,17:54,7,1,87.0,55.0,29.68
16,18:54,7,1,83.0,63.0,29.70
16,19:54,7,1,82.0,72.0,29.71
16,20:54,7,1,80.0,62.0,29.75
16,21:54,7,1,80.0,67.0,29.74
16,22:54,7,1,82.0,63.0,29.74
16,23:54,7,1,80.0,67.0,29.74
17,00:54,7,2,80.0,64.0,29.76
17,01:54,7,2,79.0,67.0,29.77
17,02:54,7,2,78.0,67.0,29.78
17,03:54,7,2,76.0,74.0,29.79
17,04:54,7,2,77.0,69.0,29.81
17,05:54,7,2,77.0,69.0,29.83
17,06:54,7,2,80.0,62.0,29.83
17,07:54,7,2,81.0,65.0,29.85
17,08:54,7,2,83.0,63.0,29.85
17,09:54,7,2,85.0,57.0,29.86
17,10:54,7,2,86.0,53.0,29.85
17,11:54,7,2,87.0,51.0,29.83
17,12:54,7,2,88.0,52.0,29.81
17,13:54,7,2,89.0,50.0,29.80
17,14:54,7,2,89.0,52.0,29.78
17,15:54,7,2,89.0,55.0,29.76
17,16:54,7,2,85.0,63.0,29.78
17,17:54,7,2,82.0,69.0,29.79
17,18:54,7,2,81.0,72.0,29.79
17,19:54,7,2,83.0,63.0,29.80
17,20:54,7,2,79.0,69.0,29.80
17,21:54,7,2,79.0,69.0,29.80
17,22:54,7,2,77.0,69.0,29.80
17,23:54,7,2,75.0,82.0,29.79
18,00:54,7,3,73.0,90.0,29.78
18,01:54,7,3,73.0,90.0,29.75
18,02:54,7,3,71.0,100.0,29.76
18,03:54,7,3,73.0,94.0,29.79
18,04:54,7,3,74.0,91.0,29.80
18,05:54,7,3,75.0,88.0,29.82
18,06:54,7,3,76.0,85.0,29.82
18,07:54,7,3,79.0,74.0,29.82
18,08:54,7,3,79.0,65.0,29.82
18,09:54,7,3,80.0,67.0,29.83
18,10:54,7,3,83.0,59.0,29.83
18,11:54,7,3,83.0,55.0,29.84
18,12:54,7,3,85.0,53.0,29.84
18,13:54,7,3,88.0,40.0,29.83
18,14:54,7,3,87.0,42.0,29.83
18,15:54,7,3,88.0,38.0,29.83
18,16:54,7,3,86.0,37.0,29.84
18,17:54,7,3,83.0,40.0,29.86
18,18:54,7,3,81.0,42.0,29.88
18,19:54,7,3,81.0,45.0,29.90
18,20:54,7,3,78.0,52.0,29.92
18,21:54,7,3,76.0,56.0,29.93
18,22:54,7,3,76.0,54.0,29.95
18,23:54,7,3,73.0,59.0,29.96
19,00:54,7,4,72.0,59.0,29.97
19,01:54,7,4,70.0,61.0,29.98
19,02:54,7,4,69.0,59.0,29.99
19,03:54,7,4,67.0,61.0,30.00
19,04:54,7,4,67.0,61.0,30.02
19,05:54,7,4,68.0,59.0,30.04
19,06:54,7,4,70.0,57.0,30.06
19,07:54,7,4,72.0,53.0,30.07
19,08:54,7,4,74.0,50.0,30.07
19,09:54,7,4,76.0,47.0,30.08
19,10:54,7,4,74.0,54.0,30.07
19,11:54,7,4,72.0,59.0,30.08
19,12:54,7,4,77.0,48.0,30.07
19,13:54,7,4,76.0,50.0,30.06
19,14:54,7,4,78.0,47.0,30.06
19,15:54,7,4,74.0,56.0,30.06
19,16:54,7,4,76.0,50.0,30.05
19,17:54,7,4,74.0,57.0,30.06
19,18:54,7,4,73.0,62.0,30.07
19,19:54,7,4,73.0,62.0,30.09
19,20:54,7,4,71.0,68.0,30.09
19,21:54,7,4,69.0,78.0,30.09
19,22:54,7,4,70.0,76.0,30.09
19,23:54,7,4,70.0,76.0,30.09
20,00:54,7,5,71.0,66.0,30.09
20,01:54,7,5,70.0,68.0,30.09
20,02:54,7,5,70.0,68.0,30.09
20,03:54,7,5,70.0,66.0,30.09
20,04:54,7,5,67.0,76.0,30.09
20,05:54,7,5,69.0,73.0,30.11
20,06:54,7,5,74.0,57.0,30.11
20,07:54,7,5,78.0,50.0,30.10
20,08:54,7,5,80.0,49.0,30.09
20,09:54,7,5,82.0,41.0,30.08
20,10:54,7,5,83.0,40.0,30.07
20,11:54,7,5,83.0,41.0,30.06
20,12:54,7,5,85.0,39.0,30.04
20,13:54,7,5,86.0,33.0,30.02
20,14:54,7,5,85.0,35.0,30.00
20,15:54,7,5,86.0,36.0,29.99
20,16:54,7,5,85.0,37.0,29.98
20,17:54,7,5,83.0,44.0,29.98
20,18:54,7,5,81.0,54.0,29.99
20,19:54,7,5,78.0,62.0,30.00
20,20:54,7,5,77.0,64.0,30.00
20,21:54,7,5,75.0,69.0,30.00
20,22:54,7,5,75.0,69.0,29.99
20,23:54,7,5,74.0,71.0,29.98
21,00:54,7,6,74.0,71.0,29.97
21,01:54,7,6,73.0,74.0,29.97
21,02:54,7,6,73.0,76.0,29.96
21,03:54,7,6,73.0,76.0,29.96
21,04:54,7,6,73.0,76.0,29.98
21,05:54,7,6,74.0,74.0,29.99
21,06:54,7,6,75.0,69.0,30.00
21,07:54,7,6,77.0,58.0,30.00
21,08:54,7,6,81.0,47.0,29.99
21,09:54,7,6,78.0,56.0,29.99
21,10:54,7,6,81.0,49.0,29.98
21,11:54,7,6,81.0,47.0,29.98
21,12:54,7,6,88.0,35.0,29.97
21,13:54,7,6,71.0,71.0,29.98
21,14:54,7,6,74.0,67.0,29.98
21,15:54,7,6,73.0,69.0,29.98
21,16:54,7,6,71.0,71.0,29.99
21,17:54,7,6,71.0,68.0,29.99
21,18:54,7,6,70.0,73.0,30.01
21,19:54,7,6,69.0,76.0,30.02
21,20:54,7,6,69.0,81.0,30.03
21,21:54,7,6,69.0,81.0,30.04
21,22:54,7,6,69.0,78.0,30.04
21,23:54,7,6,67.0,84.0,30.05
22,00:54,7,0,63.0,90.0,30.06
22,01:54,7,0,64.0,90.0,30.06
22,02:54,7,0,63.0,90.0,30.06
22,03:54,7,0,65.0,90.0,30.07
22,04:54,7,0,65.0,90.0,30.08
22,05:54,7,0,70.0,71.0,30.09
22,06:54,7,0,71.0,71.0,30.10
22,07:54,7,0,72.0,59.0,30.10
22,08:54,7,0,74.0,62.0,30.11
22,09:54,7,0,73.0,69.0,30.10
22,10:54,7,0,72.0,71.0,30.10
22,11:54,7,0,74.0,71.0,30.09
22,12:54,7,0,72.0,79.0,30.07
22,13:54,7,0,72.0,82.0,30.06
22,14:54,7,0,73.0,81.0,30.05
22,15:54,7,0,74.0,79.0,30.03
22,16:54,7,0,76.0,74.0,30.02
22,17:54,7,0,81.0,65.0,30.02
22,18:54,7,0,78.0,67.0,30.03
22,19:54,7,0,77.0,64.0,30.04
22,20:54,7,0,75.0,69.0,30.06
22,21:54,7,0,74.0,76.0,30.06
22,22:54,7,0,74.0,88.0,30.05
22,23:54,7,0,73.0,90.0,30.03
23,00:54,7,1,69.0,96.0,30.02
23,01:54,7,1,68.0,100.0,30.01
23,02:54,7,1,70.0,97.0,30.01
23,03:54,7,1,68.0,96.0,30.01
23,04:54,7,1,69.0,93.0,30.01
23,05:54,7,1,69.0,93.0,30.02
23,06:54,7,1,69.0,93.0,30.02
23,07:54,7,1,71.0,87.0,30.03
23,08:54,7,1,71.0,81.0,30.04
23,09:54,7,1,72.0,79.0,30.04
23,10:54,7,1,71.0,84.0,30.06
23,11:54,7,1,72.0,76.0,30.06
23,12:54,7,1,71.0,79.0,30.06
23,13:54,7,1,72.0,76.0,30.07
23,14:54,7,1,73.0,74.0,30.08
23,15:54,7,1,72.0,79.0,30.09
23,16:54,7,1,71.0,81.0,30.09
23,17:54,7,1,69.0,81.0,30.10
23,18:54,7,1,70.0,76.0,30.12
23,19:54,7,1,68.0,81.0,30.13
23,20:54,7,1,68.0,84.0,30.16
23,21:54,7,1,66.0,90.0,30.15
23,22:54,7,1,67.0,91.0,30.16
23,23:54,7,1,67.0,91.0,30.17
24,00:54,7,2,66.0,93.0,30.16
24,01:54,7,2,65.0,97.0,30.16
24,02:54,7,2,65.0,97.0,30.17
24,03:54,7,2,66.0,93.0,30.17
24,04:54,7,2,65.0,93.0,30.17
24,05:54,7,2,68.0,90.0,30.18
24,06:54,7,2,68.0,87.0,30.19
24,07:54,7,2,66.0,90.0,30.19
24,08:54,7,2,67.0,84.0,30.20
24,09:54,7,2,68.0,84.0,30.20
24,10:54,7,2,68.0,81.0,30.18
24,11:54,7,2,65.0,90.0,30.19
24,12:54,7,2,66.0,96.0,30.17
24,13:54,7,2,66.0,93.0,30.16
24,14:54,7,2,66.0,90.0,30.16
24,15:54,7,2,66.0,90.0,30.14
24,16:54,7,2,65.0,97.0,30.14
24,17:54,7,2,64.0,100.0,30.14
24,18:54,7,2,64.0,96.0,30.13
24,19:54,7,2,64.0,100.0,30.14
24,20:54,7,2,65.0,100.0,30.13
24,21:54,7,2,64.0,100.0,30.12
24,22:54,7,2,64.0,100.0,30.12
24,23:54,7,2,65.0,100.0,30.10
25,00:54,7,3,65.0,100.0,30.08
25,01:54,7,3,63.0,97.0,30.07
25,02:54,7,3,62.0,100.0,30.05
25,03:54,7,3,65.0,97.0,30.05
25,04:54,7,3,63.0,97.0,30.05
25,05:54,7,3,63.0,97.0,30.04
25,06:54,7,3,66.0,100.0,30.04
25,07:54,7,3,71.0,87.0,30.03
25,08:54,7,3,72.0,84.0,30.02
25,09:54,7,3,77.0,79.0,30.01
25,10:54,7,3,78.0,74.0,29.99
25,11:54,7,3,79.0,72.0,29.98
25,12:54,7,3,81.0,67.0,29.95
25,13:54,7,3,82.0,63.0,29.93
25,14:54,7,3,78.0,76.0,29.93
25,15:54,7,3,77.0,74.0,29.92
25,16:54,7,3,80.0,60.0,29.91
25,17:54,7,3,82.0,42.0,29.92
25,18:54,7,3,80.0,44.0,29.94
25,19:54,7,3,77.0,45.0,29.95
25,20:54,7,3,76.0,47.0,29.97
25,21:54,7,3,73.0,51.0,29.98
25,22:54,7,3,72.0,53.0,29.98
25,23:54,7,3,70.0,57.0,29.98
26,00:54,7,4,69.0,59.0,29.96
26,01:54,7,4,68.0,63.0,29.96
26,02:54,7,4,67.0,66.0,29.96
26,03:54,7,4,66.0,68.0,29.97
26,04:54,7,4,66.0,68.0,29.98
26,05:54,7,4,68.0,63.0,29.99
26,06:54,7,4,69.0,61.0,30.00
26,07:54,7,4,73.0,55.0,30.01
26,08:54,7,4,76.0,50.0,30.02
26,09:54,7,4,79.0,44.0,30.01
26,10:54,7,4,80.0,41.0,30.01
26,11:54,7,4,83.0,37.0,30.01
26,12:54,7,4,84.0,32.0,30.00
26,13:54,7,4,85.0,31.0,29.99
26,14:54,7,4,84.0,32.0,29.99
26,15:54,7,4,84.0,34.0,29.99
26,16:54,7,4,76.0,48.0,30.00
26,17:54,7,4,77.0,47.0,30.01
26,18:54,7,4,74.0,52.0,30.03
26,19:54,7,4,74.0,50.0,30.04
26,20:54,7,4,77.0,43.0,30.06
26,21:54,7,4,76.0,45.0,30.07
26,22:54,7,4,75.0,46.0,30.07
26,23:54,7,4,73.0,51.0,30.08
27,00:54,7,5,72.0,53.0,30.08
27,01:54,7,5,70.0,57.0,30.08
27,02:54,7,5,69.0,59.0,30.08
27,03:54,7,5,69.0,59.0,30.09
27,04:54,7,5,68.0,61.0,30.09
27,05:54,7,5,70.0,59.0,30.10
27,06:54,7,5,73.0,53.0,30.12
27,07:54,7,5,77.0,48.0,30.12
27,08:54,7,5,80.0,45.0,30.13
27,09:54,7,5,78.0,50.0,30.13
27,10:54,7,5,80.0,45.0,30.12
27,11:54,7,5,80.0,45.0,30.11
27,12:54,7,5,82.0,42.0,30.10
27,13:54,7,5,79.0,47.0,30.10
27,14:54,7,5,76.0,52.0,30.09
27,15:54,7,5,75.0,54.0,30.09
27,16:54,7,5,74.0,57.0,30.09
27,17:54,7,5,72.0,64.0,30.09
27,18:54,7,5,69.0,68.0,30.10
27,19:54,7,5,69.0,68.0,30.10
27,20:54,7,5,68.0,70.0,30.12
27,21:54,7,5,67.0,73.0,30.12
27,22:54,7,5,67.0,76.0,30.13
27,23:54,7,5,66.0,78.0,30.13
28,00:54,7,6,63.0,84.0,30.13
28,01:54,7,6,63.0,87.0,30.13
28,02:54,7,6,64.0,87.0,30.13
28,03:54,7,6,64.0,87.0,30.13
28,04:54,7,6,65.0,87.0,30.14
28,05:54,7,6,63.0,93.0,30.16
28,06:54,7,6,70.0,76.0,30.16
28,07:54,7,6,71.0,73.0,30.16
28,08:54,7,6,74.0,67.0,30.16
28,09:54,7,6,77.0,58.0,30.15
28,10:54,7,6,76.0,58.0,30.15
28,11:54,7,6,74.0,69.0,30.14
28,12:54,7,6,75.0,58.0,30.12
28,13:54,7,6,75.0,62.0,30.10
28,14:54,7,6,74.0,60.0,30.09
28,15:54,7,6,74.0,62.0,30.09
28,16:54,7,6,72.0,57.0,30.08
28,17:54,7,6,69.0,81.0,30.06
28,18:54,7,6,68.0,84.0,30.07
28,19:54,7,6,68.0,87.0,30.06
28,20:54,7,6,68.0,68.0,30.06
